-90	-13.444638445669
-89.5	-13.4051068303314
-89	-13.3652417166655
-88.5	-13.3251458438508
-88	-13.2849823624245
-87.5	-13.2449760874349
-87	-13.205410538998
-86.5	-13.1666287815413
-86	-13.1290332494753
-85.5	-13.0930858311216
-85	-13.0593067905886
-84.5	-13.0282801102796
-84	-13.0006477844898
-83.5	-12.9771160367987
-83	-12.958457047476
-82.5	-12.9455088293081
-82	-12.9391828253437
-81.5	-12.9404646437243
-81	-12.9504256930343
-80.5	-12.9702248322279
-80	-13.0011205457331
-79.5	-13.0444840153461
-79	-13.1018119678254
-78.5	-13.1747445085479
-78	-13.2644749057986
-77.5	-13.3740980561352
-77	-13.505340382698
-76.5	-13.6606963455886
-76	-13.8429871111441
-75.5	-14.0554309754123
-75	-14.3017308993124
-74.5	-14.5861926980223
-74	-14.9138817855706
-73.5	-15.2908249622831
-73	-15.7242978962697
-72.5	-16.2232089349781
-72	-16.7986478561734
-71.5	-17.4646503713907
-71	-18.2393140195558
-70.5	-19.1464018169475
-70	-20.2175407641184
-69.5	-21.4948885324139
-69	-23.0321439275156
-68.5	-24.8827604271811
-68	-27.0210393533351
-67.5	-29.0034944583299
-67	-29.4484768046729
-66.5	-27.751834336507
-66	-25.3250180597901
-65.5	-23.0658096349059
-65	-21.1363201324319
-64.5	-19.5048296707028
-64	-18.1167862454073
-63.5	-16.9268312759514
-63	-15.9013762065676
-62.5	-15.0162566710825
-62	-14.2543117776163
-61.5	-13.6035677363509
-61	-13.0560219313915
-60.5	-12.6068657878403
-60	-12.2549805680329
-59.5	-11.9992209868786
-59	-11.8434247397923
-58.5	-11.7935323808656
-58	-11.8589261282446
-57.5	-12.0534303161784
-57	-12.3969597953002
-56.5	-12.918242130107
-56	-13.6593373940654
-55.5	-14.6831990518898
-55	-16.0853609973258
-54.5	-18.0027247506839
-54	-20.5330370855187
-53.5	-22.8991470419145
-53	-21.9024289459999
-52.5	-18.2855428644956
-52	-14.8739537044873
-51.5	-12.0729371749145
-51	-9.75160681664784
-50.5	-7.78104717285137
-50	-6.07353620401991
-49.5	-4.57116687567251
-49	-3.23377159358499
-48.5	-2.03393727621435
-48	-0.951737429976259
-47.5	0.0274773982237346
-47	0.914658400144631
-46.5	1.71808231989347
-46	2.44403556627458
-45.5	3.09727748893776
-45	3.68136342488247
-44.5	4.19874009048241
-44	4.65137542951959
-43.5	5.04020089406042
-43	5.36560739852064
-42.5	5.62737706190309
-42	5.8246959074663
-41.5	5.95613870064425
-41	6.01962737065554
-40.5	6.01241201587776
-40	5.93078000540112
-39.5	5.77011740518224
-39	5.52454831024309
-38.5	5.18662422140234
-38	4.7468323665358
-37.5	4.19286510214906
-37	3.50850000427537
-36.5	2.67206570235436
-36	1.6526520000546
-35.5	0.405974783092224
-35	-1.13626137559758
-34.5	-3.08705039019042
-34	-5.65362520906123
-33.5	-9.27690505478905
-33	-15.0742281981852
-32.5	-20.9215137515545
-32	-13.7779501954011
-31.5	-9.15544003856824
-31	-6.3313365678189
-30.5	-4.43930401500249
-30	-3.13125796650045
-29.5	-2.24279282892232
-29	-1.68816040725551
-28.5	-1.42355634040606
-28	-1.42959838502029
-27.5	-1.70661993705188
-27	-2.27420096136818
-26.5	-3.17660862204707
-26	-4.49765928613239
-25.5	-6.39668158941177
-25	-9.21979132040171
-24.5	-13.9111805546422
-24	-25.0536982795508
-23.5	-18.7396825338349
-23	-11.4381581471941
-22.5	-7.6247563023293
-22	-5.15798959584571
-21.5	-3.44504954034857
